fuente,categoria,subcategoria,producto_tipo,marca,descripcion,presentacion,codigo_barras,precio_referencia,url_fuente,fecha_consulta
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,REVLON,"REVLON EQUAVE KIDS - DÚO APPLE SHAMPOO 300ML Y ACONDICIONADOR 200ML","300 ML",,180.00,https://www.plazavea.com.pe/revlon-equave-kids-duo-apple-shampoo-ninos-300ml-y-acondicionador-200ml-102137420/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Cera Para Cabello y Barba Indian Collection Rojo 150g Acabado Natural","150 g",,27.80,https://www.plazavea.com.pe/cera-para-cabello-y-barba-indian-collection-rojo-150g-acabado-natural-102137389/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Gel Extra Fuerte Para Hombre Indian Collection 300ml Todo Tipo de Cabello","300 ml",,19.80,https://www.plazavea.com.pe/gel-extra-fuerte-para-hombre-indian-collection-300ml-todo-tipo-de-cabello-102137368/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Gel Extra Fuerte Para Hombre Indian Collection 300ml Todo Tipo de Cabello","300 ml",,23.70,https://www.plazavea.com.pe/gel-extra-fuerte-para-hombre-indian-collection-300ml-todo-tipo-de-cabello-102137243/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Cera Para Cabello y Barba Indian Collection Rojo 150g Acabado Natural","150 g",,23.90,https://www.plazavea.com.pe/cera-para-cabello-y-barba-indian-collection-rojo-150g-acabado-natural-102137230/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,KÉRASTASE,"Kerastase gloss absolu shampoo hidratación y brillo anti frizz 250 ml","250 ml",77886536308269,143.00,https://www.plazavea.com.pe/kerastase-gloss-absolu-shampoo-hidratacion-y-brillo-anti-frizz-250-ml-102136382/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,KÉRASTASE,"Kerastase gloss absolu masque creme hydra-glaze mascarilla capilar 200 ml","200 ml",,238.00,https://www.plazavea.com.pe/kerastase-gloss-absolu-masque-creme-hydra-glaze-mascarilla-capilar-200-ml-102136380/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,KÉRASTASE,"Kerastase gloss absolu frizz-glaze cream anti-frizz 240 ml","240 ml",,205.50,https://www.plazavea.com.pe/kerastase-gloss-absolu-frizz-glaze-cream-anti-frizz-240-ml-102136379/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Italian Max Alisado Brasilero Gel 1000ml","1000 ml",,840.00,https://www.plazavea.com.pe/italian-max-alisado-brasilero-gel-1000ml-102134909/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"ITALIAN MAX - Refresh Shampoo 500ml Acondicionador 300ml Tónico 120ml","500 ml",,199.00,https://www.plazavea.com.pe/italian-max-refresh-shampoo-500ml-acondicionador-300ml-tonico-120ml-102134820/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Italian Max Bottox MaxPro 1000g","1000 g",,499.00,https://www.plazavea.com.pe/italian-max-bottox-maxpro-1000g-102134817/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Italian Max Alisado Brasilero Anti Frizz 1000ml","1000 ml",,840.00,https://www.plazavea.com.pe/italian-max-alisado-brasilero-anti-frizz-1000ml-102134814/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"ITALIAN MAX - Biphasic Max Pro 300ml","300 ml",,69.00,https://www.plazavea.com.pe/italian-max-biphasic-max-pro-300ml-102134803/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"ITALIAN MAX Shampoo Proactivo 3D 500ml","500 ml",,74.00,https://www.plazavea.com.pe/italian-max-shampoo-proactivo-3d-500ml-102134801/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"ITALIAN MAX - Curly Full Shampoo 500ml Acondicionador 300ml Fluid 120ml","500 ml",,199.00,https://www.plazavea.com.pe/italian-max-curly-full-shampoo-500ml-acondicionador-300ml-fluid-120ml-102134793/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Italian Max Alisado Brasilero Blue Max 1000ml","1000 ml",,840.00,https://www.plazavea.com.pe/italian-max-alisado-brasilero-blue-max-1000ml-102134790/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"ITALIAN MAX Shampoo Pos Química 500ml","500 ml",,80.00,https://www.plazavea.com.pe/italian-max-shampoo-pos-quimica-500ml-102134639/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"ITALIAN MAX Mascarilla Gold Extreme 285g","285 g",,69.00,https://www.plazavea.com.pe/italian-max-mascarilla-gold-extreme-285g-102134633/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"ITALIAN MAX - Proactivo 3D Shampoo 500ml Acondicionador 300ml Mascarilla 285ml","500 ml",,199.00,https://www.plazavea.com.pe/italian-max-proactivo-3d-shampoo-500ml-acondicionador-300ml-mascarilla-285ml-102134612/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"ITALIAN MAX Shampoo Refresh 500ml","500 ml",,74.00,https://www.plazavea.com.pe/italian-max-shampoo-refresh-500ml-102134548/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"ITALIAN MAX Shampoo Curly Full 500ml","500 ml",,74.00,https://www.plazavea.com.pe/italian-max-shampoo-curly-full-500ml-102134307/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"ITALIAN MAX Shampoo Blue Max Platinum 500ml","500 ml",,74.00,https://www.plazavea.com.pe/italian-max-shampoo-blue-max-platinum-500ml-102134293/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"ITALIAN MAX - Proactivo 3D Shampoo 500ml Mascarilla 285ml","500 ml",,143.00,https://www.plazavea.com.pe/italian-max-proactivo-3d-shampoo-500ml-mascarilla-285ml-102132545/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"ITALIAN MAX - Refresh Shampoo 500ml Acondicionador 300ml","500 ml",,135.00,https://www.plazavea.com.pe/italian-max-refresh-shampoo-500ml-acondicionador-300ml-102129182/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"ITALIAN MAX - Curly Full Shampoo 500ml Acondicionador 300ml","500 ml",,135.00,https://www.plazavea.com.pe/italian-max-curly-full-shampoo-500ml-acondicionador-300ml-102129155/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"ITALIAN MAX - Proactivo 3D Shampoo 500ml Acondicionador 300ml","500 ml",,135.00,https://www.plazavea.com.pe/italian-max-proactivo-3d-shampoo-500ml-acondicionador-300ml-102129101/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"ITALIAN MAX - Pos Química Shampoo 500ml Acondicionador 300ml","500 ml",,140.00,https://www.plazavea.com.pe/italian-max-pos-quimica-shampoo-500ml-acondicionador-300ml-102129064/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,EGO,"Gel para Cabello EGO Vitamin Frasco 110ml","110 ml",,5.90,https://www.plazavea.com.pe/gel-para-cabello-ego-vitamin-frasco-110ml-20634142/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,EGO,"Gel para Cabello EGO Vitamin Frasco 240ml","240 ml",,11.90,https://www.plazavea.com.pe/gel-para-cabello-ego-vitamin-frasco-240ml-20634140/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,CAPIFLEX,"Minoxidil 5 Capiflex 60 ml","60 ml",,49.90,https://www.plazavea.com.pe/minoxidil-5-capiflex-60-ml-102119400/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,EGO,"Gel para Cabello EGO Vitamin Frasco 500ml","500 ml",,18.50,https://www.plazavea.com.pe/gel-para-cabello-ego-vitamin-frasco-500ml-20634141/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,DAVINES,"Mascarilla MINU Davines para cabello teñido 250ml","250 ml",8004608276753,125.00,https://www.plazavea.com.pe/mascarilla-minu-davines-para-cabello-tenido-250ml-102119112/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,DAVINES,"Shampoo MINU Davines para cabello teñido 250ml","250 ml",8004608242550,90.00,https://www.plazavea.com.pe/shampoo-minu-davines-para-cabello-tenido-250ml-102119077/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Cera 03 Flaming 150 ml - NISHMAN","150 ml",,35.90,https://www.plazavea.com.pe/cera-03-flaming-150-ml-nishman-102117587/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Cera 02 Sport 150 ml - NISHMAN","150 ml",,35.90,https://www.plazavea.com.pe/cera-02-sport-150-ml-nishman-102115596/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Cera 06 Mystic Gummy 150 ml - NISHMAN","150 ml",,35.90,https://www.plazavea.com.pe/cera-06-mystic-gummy-150-ml-nishman-102115462/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Cera 01 Gum Gum 150 ml - NISHMAN","150 ml",,35.90,https://www.plazavea.com.pe/cera-01-gum-gum-150-ml-nishman-102115454/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Cera 07 Gold One 150 ml - NISHMAN","150 ml",,35.90,https://www.plazavea.com.pe/cera-07-gold-one-150-ml-nishman-102115394/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Cera 04 Rugby 150 ml - NISHMAN","150 ml",,35.90,https://www.plazavea.com.pe/cera-04-rugby-150-ml-nishman-102115364/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,"REVEL PROFESSIONAL","Argán Oil Hair Serum 30 ML","30 ML",,24.90,https://www.plazavea.com.pe/argan-oil-hair-serum-30-ml-102109882/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,NIOXIN,"Nioxin scalp defend dermabrasion treatment 75 ml","75 ml",,109.00,https://www.plazavea.com.pe/nioxin-scalp-defend-dermabrasion-treatment-75-ml-102104639/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Activador De Rizos Lan Wave Fluido Hidratante para Definir Rizos Multicolor",,,34.90,https://www.plazavea.com.pe/activador-de-rizos-lan-wave-fluido-hidratante-para-definir-rizos-102101680/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Serum de romero para el cuidado del cabello roll-on 25ml Hoegoa 2und","25 ml",,70.00,https://www.plazavea.com.pe/serum-de-romero-para-el-cuidado-del-cabello-roll-on-25ml-hoegoa-2und-102100716/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Serum de romero para el cuidado del cabello roll-on 25ml Hoegoa","25 ml",,39.90,https://www.plazavea.com.pe/serum-de-romero-para-el-cuidado-del-cabello-roll-on-25ml-hoegoa-102100701/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Serum de romero para el cuidado del cabello roll-on 25ml Hoegoa 3und","25 ml",,90.00,https://www.plazavea.com.pe/serum-de-romero-para-el-cuidado-del-cabello-roll-on-25ml-hoegoa-3und-102100677/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Shampoo Alisante Anti Frizz KWUL Straight Me",,,39.90,https://www.plazavea.com.pe/shampoo-alisante-anti-frizz-kwul-straight-me-102100663/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Shampoo Matizador Cabello Rubio KWUL",,,39.90,https://www.plazavea.com.pe/shampoo-matizador-cabello-rubio-kwul-102100661/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Talco Perfumado Para Barbería Yes Man 255 gr","255 gr",17823547253001,25.90,https://www.plazavea.com.pe/talco-perfumado-para-barberia-yes-man-255-gr-102100659/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Polvo Texturizador Bandido Extra Volumen Matte 32gr","32 gr",,39.90,https://www.plazavea.com.pe/polvo-texturizador-bandido-extra-volumen-matte-32gr-102100658/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Esponja Para Cabello Afro",,,25.90,https://www.plazavea.com.pe/esponja-para-cabello-afro-102100656/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Serum de romero para el cuidado del cabello roll-on 25ml Hoegoa","25 ml",,39.90,https://www.plazavea.com.pe/serum-de-romero-para-el-cuidado-del-cabello-roll-on-25ml-hoegoa-102100611/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Serum de romero para el cuidado del cabello roll-on 25ml Hoegoa 2und","25 ml",,70.00,https://www.plazavea.com.pe/serum-de-romero-para-el-cuidado-del-cabello-roll-on-25ml-hoegoa-2und-102100542/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Serum de romero para el cuidado del cabello roll-on 25ml Hoegoa 3und","25 ml",,90.00,https://www.plazavea.com.pe/serum-de-romero-para-el-cuidado-del-cabello-roll-on-25ml-hoegoa-3und-102100419/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,"IMPORTADO MC","Máquina Corta Pelo Barba Nariz 3 en 1 Vgr V366 Inalambrico",,,59.00,https://www.plazavea.com.pe/maquina-corta-pelo-barba-nariz-3-en-1-vgr-v366-inalambrico-102100382/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Mascarilla Capilar Flower Secret Keratina con Coco 500 ml Hidratante y Nutritivo","500 ml",,26.50,https://www.plazavea.com.pe/mascarilla-capilar-flower-secret-keratina-con-coco-500-ml-hidratante-y-nutritivo-102099581/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,DAVINES,"Shampoo Hidratante y Acondicionador MOMO Davines",,,189.00,https://www.plazavea.com.pe/shampoo-hidratante-y-acondicionador-momo-davines-102099569/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,DAVINES,"Shampoo 250ml y Crema Hidratante MOMO Davines","250 ml",,195.00,https://www.plazavea.com.pe/shampoo-250ml-y-crema-hidratante-momo-davines-102099436/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,DAVINES,"Crema Hidratante 150ml Hair Potion MOMO Davines","150 ml",8004608262466,110.00,https://www.plazavea.com.pe/crema-hidratante-150ml-hair-potion-momo-davines-102099434/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,DAVINES,"Shampoo Hidratante 250ml MOMO Davines","250 ml",,90.00,https://www.plazavea.com.pe/shampoo-hidratante-250ml-momo-davines-102099425/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,DAVINES,"Shampoo Hidratante 250ml - Acondicionador - Crema Hair Potion MOMO Davines","250 ml",,299.00,https://www.plazavea.com.pe/shampoo-hidratante-250ml-acondicionador-crema-hair-potion-momo-davines-102099421/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,DAVINES,"Acondicionador Hidratante 250ml MOMO Davines","250 ml",80046082624662,105.00,https://www.plazavea.com.pe/acondicionador-hidratante-250ml-momo-davines-102099412/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Mascarilla Capilar Flower Secret Keratina con Coco 500 ml Hidratante y Nutritivo","500 ml",,21.80,https://www.plazavea.com.pe/mascarilla-capilar-flower-secret-keratina-con-coco-500-ml-hidratante-y-nutritivo-102099095/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,DAVINES,"Spray Hidratante Hair Mist DEDE Davines 250ml","250 ml",8004608242215,130.00,https://www.plazavea.com.pe/spray-hidratante-hair-mist-dede-davines-250ml-102097656/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,"IMPORTADO MC","Set Kit Tijeras Profesionales Peluquería Dragon Capa 10pzs",,,55.00,https://www.plazavea.com.pe/set-kit-tijeras-profesionales-peluqueria-dragon-capa-10pzs-102096693/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,"IMPORTADO MC","Kit Tijeras Peluqueria Profesional 10 Piezas Barbero Capa",,,55.00,https://www.plazavea.com.pe/kit-tijeras-peluqueria-profesional-10-piezas-barbero-capa-102096493/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Laca para Cabello Indian Collection ZL05-C 420ml Fijación Extrafuerte Volumen Duradero","420 ml",,28.80,https://www.plazavea.com.pe/laca-para-cabello-indian-collection-zl05-c-420ml-fijacion-extrafuerte-volumen-duradero-102096461/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Cera para Cabello y Barba Indian Collection 150g Fijación Flexible Acabado Natural","150 g",,27.80,https://www.plazavea.com.pe/cera-para-cabello-y-barba-indian-collection-150g-fijacion-flexible-acabado-natural-102096457/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Laca para Cabello Indian Collection ZL05-C 420ml Fijación Extrafuerte Volumen Duradero","420 ml",,24.90,https://www.plazavea.com.pe/laca-para-cabello-indian-collection-zl05-c-420ml-fijacion-extrafuerte-volumen-duradero-102096412/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Cera para Cabello y Barba Indian Collection 150g Fijación Flexible Acabado Natural","150 g",,23.90,https://www.plazavea.com.pe/cera-para-cabello-y-barba-indian-collection-150g-fijacion-flexible-acabado-natural-102095996/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,IKT,"Barra de Cera Profesional IKT Peine Aplicador Wax Stick para Cabello Elimina Frizz Genieka",,,69.00,https://www.plazavea.com.pe/barra-de-cera-profesional-ikt-peine-aplicador-wax-stick-para-cabello-elimina-frizz-genieka-102095607/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,"IMPORTADO MC","Tijera De Corte Cabello Tijera Para Corte Pulir",,,39.00,https://www.plazavea.com.pe/tijera-de-corte-cabello-tijera-para-corte-pulir-102092456/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,"AMERICAN CREW","American Crew Molding Clay 85 gramos",,738678242025,99.00,https://www.plazavea.com.pe/american-crew-molding-clay-85-gramos-102092422/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,EXCELLENCE,"Tinte para Cabello EXCELLENCE Nudes Rojo Cobrizo 7U Caja 1un","1 un",,40.90,https://www.plazavea.com.pe/tinte-para-cabello-excellence-nudes-rojo-cobrizo-7u-caja-1un-20633706/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,SEDAL,"Sérum SEDAL Toque de Queda Frasco 100ml","100 ml",,18.70,https://www.plazavea.com.pe/serum-sedal-toque-de-queda-frasco-100ml-20633360/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,SEDAL,"Shampoo SEDAL Toque de Seda Botella 650ml","650 ml",,22.90,https://www.plazavea.com.pe/shampoo-sedal-toque-de-seda-botella-650ml-20633179/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,EXCELLENCE,"Tinte para Cabello EXCELLENCE Nudes Rojo Oscuro 4U Caja 1un","1 un",,40.90,https://www.plazavea.com.pe/tinte-para-cabello-excellence-nudes-rojo-oscuro-4u-caja-1un-20633704/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,SEDAL,"Sérum SEDAL + Oleo Toque de Seda Frasco 60ml","60 ml",,18.70,https://www.plazavea.com.pe/serum-sedaloleo-toque-de-seda-frasco-60ml-20633363/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,SEDAL,"Crema para Peinar SEDAL Toque de Seda Botella 300ml","300 ml",,11.90,https://www.plazavea.com.pe/crema-para-peinar-sedal-toque-de-seda-botella-300ml-20633364/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,SEDAL,"Acondicionador SEDAL Toque de Seda Tubo 250ml","250 ml",,12.90,https://www.plazavea.com.pe/acondicionador-sedal-toque-de-seda-tubo-250ml-20633365/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,SEDAL,"Shampoo SEDAL Toque de Seda Botella 340ml","340 ml",,12.90,https://www.plazavea.com.pe/shampoo-sedal-toque-de-seda-botella-340ml-20633178/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Aceite Capilar de Coco Flower Secret 60ml Anti-Frizz Hidrata Suaviza y Restructura","60 ml",,28.90,https://www.plazavea.com.pe/aceite-capilar-de-coco-flower-secret-60ml-anti-frizz-hidrata-suaviza-y-restructura-102088762/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Aceite Tónico Capilar de Romero Flower Secret 30ml Anti-Frizz Nutre Fortalece","30 ml",,19.90,https://www.plazavea.com.pe/aceite-tonico-capilar-de-romero-flower-secret-30ml-anti-frizz-nutre-fortalece-102088747/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Aceite Tónico Capilar de Romero Flower Secret 30ml Anti-Frizz Nutre Fortalece","30 ml",,23.80,https://www.plazavea.com.pe/aceite-tonico-capilar-de-romero-flower-secret-30ml-anti-frizz-nutre-fortalece-102088715/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,WELLA,"Wella ultimate smooth acondicionador nutritivo anti frizz 1000 ml","1000 ml",,279.00,https://www.plazavea.com.pe/wella-ultimate-smooth-acondicionador-nutritivo-anti-frizz-1000-ml-102088699/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,GENÉRICO,"Aceite Capilar de Coco Flower Secret 60ml Anti-Frizz Hidrata Suaviza y Restructura","60 ml",,32.80,https://www.plazavea.com.pe/aceite-capilar-de-coco-flower-secret-60ml-anti-frizz-hidrata-suaviza-y-restructura-102088669/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,WELLA,"Wella ultimate smooth shampoo nutritivo anti frizz 1000 ml","1000 ml",,279.00,https://www.plazavea.com.pe/wella-ultimate-smooth-shampoo-nutritivo-anti-frizz-1000-ml-102088564/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,"ALFAPARF MILANO","Crema De Peinar Protectora Reconstruction Alfaparf 125ml","125 ml",8022297175386,85.00,https://www.plazavea.com.pe/crema-de-peinar-protectora-reconstruction-alfaparf-125ml-102088442/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,"ALFAPARF MILANO","Tónico Anticaída Alfaparf Hair Loss Energizing 125ml","125 ml",8022297095868,85.00,https://www.plazavea.com.pe/tonico-anticaida-alfaparf-hair-loss-energizing-125ml-102088319/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,"ALFAPARF MILANO","Aceite Ampolla Reparative Sos Emergency Oil Alfaparf 6x13ml","13 ml",8022297175355,147.00,https://www.plazavea.com.pe/aceite-ampolla-reparative-sos-emergency-oil-alfaparf-6x13ml-102088318/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,WELLA,"Shampoo 280ml Repara Sebastian Nourishing-bonding No Breaker","280 ml",4068359129779,135.00,https://www.plazavea.com.pe/shampoo-280ml-repara-sebastian-nourishing-bonding-no-breaker-102088167/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,"ALFAPARF MILANO","Alfaparf Shampoo Reparador Real Rigen 250ml","250 ml",,40.00,https://www.plazavea.com.pe/alfaparf-shampoo-reparador-real-rigen-250ml-102088165/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL","SHAMPOO Y ACONDICIONADOR",,"ALFAPARF MILANO","Protector Térmico 300ml Style-Care Semi Di Lino Alfaparf","300 ml",8022297141558,129.00,https://www.plazavea.com.pe/protector-termico-300ml-style-care-semi-di-lino-alfaparf-102088149/p,2026-09-08
