codigo_interno,codigo_barras,descripcion,categoria,subcategoria,producto_tipo,unidad,marca,presentacion,operacion,afecto_isc,afecto_ivap,requiere_revision_tributaria,precio_compra,precio_venta,fecha_vencimiento,tipo_producto,foto,detraccion,stock_minimo,fuente,url_fuente
LIC-VIN-000869,7804414004844,"Alto los Romeros Vino Blanco Altos LOS Romeros Sauvignon Blanc Botella 750 ml",LICORES,VINO,,UNIDAD,"Alto los Romeros","750 ml",GRAVADO,1,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/vino-blanco-altos-los-romeros-sauvignon-blanc-botella-750ml/p
LIC-VIN-000868,7804414004882,"Alto los Romeros Vino Tinto Altos LOS Romeros Merlot Botella 750 ml",LICORES,VINO,,UNIDAD,"Alto los Romeros","750 ml",GRAVADO,1,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/vino-alto-los-romeros-merlot-botella-750ml/p
LIC-VIN-001231,7804414004868,"Alto los Romeros Vino Tinto Altos LOS Romeros Reserva Cabernet Sauvignon Botella 750 ml",LICORES,VINO,,UNIDAD,"Alto los Romeros","750 ml",GRAVADO,1,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/vino-alto-los-romeros-reserva-cabernet-sauvignon-botella-750ml/p
LIC-VIN-001230,7804414004875,"Alto los Romeros Vino Tinto Altos LOS Romeros Reserva Carmenere Botella 750 ml",LICORES,VINO,,UNIDAD,"Alto los Romeros","750 ml",GRAVADO,1,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/vino-alto-los-romeros-reserva-carmenere-botella-750ml/p
LIC-VIN-001164,7798116930214,"Bressia Vino Monteagrelo Cabernet Franc Botella 750 ml",LICORES,VINO,,UNIDAD,Bressia,"750 ml",GRAVADO,1,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/vino-monteagrelo-cabernet-franc-botella-750ml-101956083/p
LIC-VIN-001166,7798116930122,"Bressia Vino Monteagrelo Malbec Botella 750 ml",LICORES,VINO,,UNIDAD,Bressia,"750 ml",GRAVADO,1,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/vino-monteagrelo-malbec-botella-750ml-101956011/p
LIC-VIN-000104,7804320758640,"Casillero del Diablo Vino Tinto Malbec Diablo Purple Malbec Botella 750 ml",LICORES,VINO,,UNIDAD,"Casillero del Diablo","750 ml",GRAVADO,1,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/vino-tinto-malbec-diablo-purple-malbec-botella-750ml-1003304/p
LIC-VIN-000283,7794450025029,"Catena Zapata Vino Blanco Chardonnay Catena Botella 750 ml",LICORES,VINO,,UNIDAD,"Catena Zapata","750 ml",GRAVADO,1,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/vino-blanco-chardonnay-catena-botella-750ml-375537-2/p
LIC-VIN-000035,7794450947345,"Catena Zapata Vino Rosé Blend Catena Botella 750 ml",LICORES,VINO,,UNIDAD,"Catena Zapata","750 ml",GRAVADO,1,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/vino-ros-blend-catena-botella-750ml-1064845/p
LIC-VIN-000370,7794450002570,"Catena Zapata Vino Tinto Cabernet Sauvignon Catena Botella 750 ml",LICORES,VINO,,UNIDAD,"Catena Zapata","750 ml",GRAVADO,1,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/vino-tinto-cabernet-sauvignon-catena-botella-750ml-2-2/p
LIC-VIN-000369,7794450008053,"Catena Zapata Vino Tinto Malbec Catena Botella 750 ml",LICORES,VINO,,UNIDAD,"Catena Zapata","750 ml",GRAVADO,1,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/vino-tinto-malbec-catena-botella-750ml-2-2/p
LIC-VIN-000046,7804320116815,"Concha y Toro Vino Blanco Sauvignon Blanc Reservado Botella 750 ml",LICORES,VINO,,UNIDAD,"Concha y Toro","750 ml",GRAVADO,1,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/vino-blanco-sauvignon-blanc-reservado-botella-750ml-1047363/p
LIC-VIN-000047,7804320116921,"Concha y Toro Vino Tinto Carmenere Reservado Botella 750 ml",LICORES,VINO,,UNIDAD,"Concha y Toro","750 ml",GRAVADO,1,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/vino-tinto-carmenere-reservado-botella-750ml-1047361/p
LIC-VIN-000045,7798039590496,"Concha y Toro Vino Tinto Malbec Reservado Botella 750 ml",LICORES,VINO,,UNIDAD,"Concha y Toro","750 ml",GRAVADO,1,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/vino-tinto-malbec-reservado-botella-750ml-1047362/p
LIC-VIN-000943,7804320253480,"Concha y Toro Vino Tinto Marqués DE Casa Concha Merlot Botella 750 ml",LICORES,VINO,,UNIDAD,"Concha y Toro","750 ml",GRAVADO,1,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/vino-concha-y-toro-marques-de-casa-concha-merlot-botella-750ml/p
LIC-VIN-001161,7798152264397,"Durigutti Vino Cocoliche Blend Blanco Botella 750 ml",LICORES,VINO,,UNIDAD,Durigutti,"750 ml",GRAVADO,1,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/vino-cocoliche-blend-blanco-botella-750ml-101972023/p
LIC-VIN-002377,7798152263109,"Durigutti Vino Cocoliche Blend Tinto Botella 750 ml",LICORES,VINO,,UNIDAD,Durigutti,"750 ml",GRAVADO,1,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/vino-cocoliche-blend-tinto-botella-750ml-101972038/p
LIC-VIN-002386,7798152262317,"Durigutti Vino Proyecto LAS Compuertas Charbono Orgánico Botella 750 ml",LICORES,VINO,,UNIDAD,Durigutti,"750 ml",GRAVADO,1,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/vino-proyecto-las-compuertas-charbono-botella-750ml-101955464/p
LIM-DET-000261,885967085204,"Almidón En Aerosol Para Ropa Niagara Original Finish 585 ml",LIMPIEZA,DETERGENTES,,UNIDAD,Niagara,"585 ml",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/almid-n-en-aerosol-para-ropa-niagara-original-finish-585ml-6430/p
LIM-DET-000199,885967081503,"Almidón Niagara Heavy Professional Spray 20 Onzas",LIMPIEZA,DETERGENTES,,UNIDAD,Niagara,,GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/almidon-heavy-professional-20-oz-niagara/p
LIM-DET-000226,757037950869,"Arm y Hammer Quitamanchas En Polvo Oxiclean 802 g",LIMPIEZA,DETERGENTES,,UNIDAD,"Arm y Hammer","802 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/quitamanchas-en-polvo-oxiclean-802g-1034915/p
LIM-DET-000189,7750243084345,"Bolívar Suavizante Boívar Plus Lavanda 800 ml",LIMPIEZA,DETERGENTES,,UNIDAD,Bolívar,"800 ml",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/suavizante-bo-var-plus-lavanda-800ml-1069044/p
LIM-DET-000149,7708669890361,"Caricia Plancha Fácil 500 ml",LIMPIEZA,DETERGENTES,,UNIDAD,Caricia,"500 ml",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/caricia-plancha-f-cil-500ml-1033078/p
LIM-DET-000225,7708669890477,"Caricia Plancha Fácil 650 ml",LIMPIEZA,DETERGENTES,,UNIDAD,Caricia,"650 ml",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/caricia-plancha-f-cil-650ml-1033077/p
LIM-DET-000046,7509546698069,"Clorox Suavizante Suavitel Complete Fresca Primavera 2.3 L",LIMPIEZA,DETERGENTES,,UNIDAD,Clorox,"2.3 L",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/suavizante-suavitel-complete-fresca-primavera-23l-1034973/p
LIM-DET-000248,3045200760009,"Desinfectante Para Ropa Sanytol Flores Blancas 500 ml",LIMPIEZA,DETERGENTES,,UNIDAD,Sanytol,"500 ml",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/desinfectante-para-ropa-sanytol-flores-blancas-500ml-907983/p
LIM-DET-000163,4008455458618,"Desodorante Sudor Quitamancha Dr. Beckmann 250 ml",LIMPIEZA,DETERGENTES,,UNIDAD,"Dr Beckmann","250 ml",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/desodorante-sudor-quitamancha-dr-beckmann-250ml-2-2/p
LIM-DET-000099,7750243083607,"Det. Marsella Brisas DEL Norte 2 kg Detergente En Polvo Marsella Brisas del Norte 2 kg",LIMPIEZA,DETERGENTES,,UNIDAD,Marsella,"2 kg",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/det-marsella-brisas-del-norte-2kg/p
LIM-DET-000043,7750243083584,"Det. Marsella Brisas DEL Norte 4 kg Detergente En Polvo Marsella Brisas del Norte 4 kg",LIMPIEZA,DETERGENTES,,UNIDAD,Marsella,"4 kg",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/det-marsella-brisas-del-norte-4kg/p
LIM-DET-000771,7750243083591,"Det. Marsella Brisas DEL Norte 730 g Detergente En Polvo Marsella Brisas del Norte 730 g",LIMPIEZA,DETERGENTES,,UNIDAD,Marsella,"730 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/det-marsella-brisas-del-norte-730gr/p
LIM-DET-000364,6947089306774,"Detergente 15 kg Aroma Rosa Orión Oferta ORION001",LIMPIEZA,DETERGENTES,,UNIDAD,Orion,"15 kg",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/detergente-15kg-aroma-rosa-orion-oferta-101256927/p
LIM-DET-000143,7500435255370,"Detergente En Polvo ACE Con Toque de Downy 1.7 kg",LIMPIEZA,DETERGENTES,,UNIDAD,Ace,"1.7 kg",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/detergente-en-polvo-ace-con-toque-de-downy-1-7-kg-1042505/p
LIM-DET-000128,7500435111225,"Detergente En Polvo ACE Con Toque de Downy 4 kg",LIMPIEZA,DETERGENTES,,UNIDAD,Ace,"4 kg",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/detergente-en-polvo-ace-con-toque-de-downy-4-kg-541512/p
LIM-DET-000141,7500435255257,"Detergente En Polvo ACE Con Toque de Downy 700 g",LIMPIEZA,DETERGENTES,,UNIDAD,Ace,"700 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/detergente-en-polvo-ace-con-toque-de-downy-700-g-1048413/p
LIM-DET-000851,7500435255363,"Detergente En Polvo ACE Limpieza Completa Bolsa 4 kg",LIMPIEZA,DETERGENTES,,UNIDAD,Ace,"4 kg",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/detergente-en-polvo-ace-limpieza-completa-bolsa-4kg/p
LIM-DET-000850,7500435255400,"Detergente En Polvo ACE Limpieza Completa Bolsa 5.8 kg",LIMPIEZA,DETERGENTES,,UNIDAD,Ace,"5.8 kg",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/detergente-en-polvo-ace-limpieza-completa-bolsa-5-8kg/p
LIM-DET-000461,7500435255394,"Detergente En Polvo Ace Limpieza Completa 4 kg",LIMPIEZA,DETERGENTES,,UNIDAD,Ace,"4 kg",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/detergente-en-polvo-ace-limpieza-completa-4kg-1042506/p
LIM-DET-000528,7500435137386,"Detergente En Polvo Ace Limpieza Completa 5.8 kg",LIMPIEZA,DETERGENTES,,UNIDAD,Ace,"5.8 kg",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/detergente-en-polvo-ace-limpieza-completa-5-8kg-731283/p
LIM-LAV-000082,7750525010000,"Adio Lavavajilla Líquido Poder Antigrasa",LIMPIEZA,LAVAVAJILLAS,,UNIDAD,Adio,,GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/lavavajilla-liquido-poder-antigrasa-102313554/p
LIM-LAV-000370,4054278229652,"Bolsa de Filtro Lavable Vc1 X 2 un Karcher",LIMPIEZA,LAVAVAJILLAS,,UNIDAD,Karcher,"2 un",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bolsa-de-filtro-de-papel-vc2-karcher-x5u-59939/p
LIM-LAV-000067,4001499963339,"Frosch Pastillas Para Lavavajillas Frosh Paquete 30 un",LIMPIEZA,LAVAVAJILLAS,,UNIDAD,Frosch,"30 un",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/pastillas-para-lavavajillas-frosh-paquete-30un/p
LIM-LAV-000003,7500435173414,"Lavaloza Ayudin Limon y Sabila 1400 ml",LIMPIEZA,LAVAVAJILLAS,,UNIDAD,Ayudín,"1400 ml",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/lavaloza-ayudin-limon-y-sabila-1400ml-1004479/p
LIM-LAV-000139,7500435196130,"Lavavajilla En Pasta Ayudín Limón y Sábila Pote 850 g",LIMPIEZA,LAVAVAJILLAS,,UNIDAD,Ayudín,"850 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/lavavajilla-en-pasta-ayudin-limon-y-sabila-pote-850g-20253989/p
LIM-LAV-000346,7754014006246,"Lavavajilla En Pasta Daryza Limón 800 g",LIMPIEZA,LAVAVAJILLAS,,UNIDAD,Daryza,"800 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/lavavajilla-en-pasta-daryza-limon-800gr-101851893/p
LIM-LAV-000032,7861036793082,"Lavavajilla En Pasta Lavax Aloe 850 g Crema Lavavajilla Lavax Aloe 850 g",LIMPIEZA,LAVAVAJILLAS,,UNIDAD,Lavax,"850 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/lavavajilla-en-pasta-lavax-aloe-850g-1066284/p
LIM-LAV-000045,7861036793129,"Lavavajilla En Pasta Lavax Avena 850 g Crema Lavavajilla Lavax Avena 850 g",LIMPIEZA,LAVAVAJILLAS,,UNIDAD,Lavax,"850 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/lavavajilla-en-pasta-lavax-avena-850g-1066285/p
LIM-LAV-000031,7861036793679,"Lavavajilla En Pasta Lavax Limón 850 g Crema Lavavajilla Lavax Limon 850 g",LIMPIEZA,LAVAVAJILLAS,,UNIDAD,Lavax,"850 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/lavavajilla-en-pasta-lavax-lim-n-850g-1066286/p
LIM-LAV-000030,7861036793068,"Lavavajilla En Pasta Lavax Rosado 700 g Crema Lavavajilla Lavax Rosado 700 g",LIMPIEZA,LAVAVAJILLAS,,UNIDAD,Lavax,"700 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/lavavajilla-en-pasta-lavax-rosado-700g-1066472/p
LIM-LAV-000022,7861036793075,"Lavavajilla En Pasta Lavax Uva 700 g Crema Lavavajilla Lavax UVA 700 g",LIMPIEZA,LAVAVAJILLAS,,UNIDAD,Lavax,"700 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/lavavajilla-en-pasta-lavax-uva-700g-1066473/p
LIM-LAV-000044,7861036793020,"Lavavajilla En Pasta Lavax Verde 700 g",LIMPIEZA,LAVAVAJILLAS,,UNIDAD,Lavax,"700 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/lavavajilla-en-pasta-lavax-verde-700g-1066287/p
LIM-LAV-000006,7750243067898,"Lavavajilla En Pasta Sapolio Limón 800 g Lavavajilla En Crema Sapolio Limón 800 g",LIMPIEZA,LAVAVAJILLAS,,UNIDAD,Sapolio,"800 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/lavavajilla-en-pasta-sapolio-lim-n-800g-136482001/p
LIM-LAV-000005,7751851025348,"Lavavajilla En Pasta Sapolio Manzana 800 g Lavavajilla En Crema Sapolio Manzana 800 g",LIMPIEZA,LAVAVAJILLAS,,UNIDAD,Sapolio,"800 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/lavavajilla-en-pasta-sapolio-manzana-800g-136482003/p
LIM-LAV-000096,4001499964558,"Lavavajilla Frosch Vinagre de Frambuesa En Gel Frasco 500 ml",LIMPIEZA,LAVAVAJILLAS,,UNIDAD,Frosch,"500 ml",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/lavavajilla-frosch-vinagre-de-frambuesa-en-gel-frasco-500ml/p
LIM-LAV-000134,7861036793112,"Lavavajilla Lavax Pasta Uva Pote 850 g",LIMPIEZA,LAVAVAJILLAS,,UNIDAD,Lavax,"850 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/lavavajilla-lavax-pasta-uva-pote-850g-20395268/p
LIM-LAV-000261,7861036793099,"Lavavajilla Lavax Pasta Verde Pote 850 g",LIMPIEZA,LAVAVAJILLAS,,UNIDAD,Lavax,"850 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/lavavajilla-lavax-pasta-verde-pote-850g-20395267/p
LIM-LAV-000265,7753319000454,"Lavavajilla Lesly Limón Pote 1 kg",LIMPIEZA,LAVAVAJILLAS,,UNIDAD,Lesly,"1 kg",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/lavavajilla-lesly-limon-pote-1kg/p
LIM-LAV-000390,7753319000614,"Lavavajilla Lesly Uva Pote 1 kg",LIMPIEZA,LAVAVAJILLAS,,UNIDAD,Lesly,"1 kg",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/lavavajilla-lesly-uva-pote-1kg/p
LIM-LAV-000361,7448744875042,"Lavavajilla Liquido Sol Clean 4 L Aroma Limón, Aroma Naranja.",LIMPIEZA,LAVAVAJILLAS,,UNIDAD,"Sol Clean","4 L",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/lavavajilla-liquido-sol-clean-4-lt-aroma-limon-aroma-naranja-101131439/p
LIM-LEJ-000113,8410951111106,"Balde Con Mopa Virutex 10 L",LIMPIEZA,"LEJIAS Y DESINFECTANTES",,UNIDAD,Virutex,"10 L",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/balde-con-mopa-virutex-10l-421020/p
LIM-LEJ-000159,7754014001869,"Desatorador Daryza 1 Gl de Soda Cáustica Transparente",LIMPIEZA,"LEJIAS Y DESINFECTANTES",,UNIDAD,Daryza,,GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/desatorador-daryza-1-gl-de-soda-caustica-transparente-102123162/p
LIM-LEJ-000270,7752835013306,"Desatorador Profesional Dukto Botella 1 L",LIMPIEZA,"LEJIAS Y DESINFECTANTES",,UNIDAD,Dukto,"1 L",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/desatorador-profesional-dukto-botella-1l/p
LIM-LEJ-000052,7750160000107,"Desatorador Zopapo Hude",LIMPIEZA,"LEJIAS Y DESINFECTANTES",,UNIDAD,Hude,,GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/desatorador-zopapo-hude/p
LIM-LEJ-000010,7751851086165,"Desatorador de Cañerías Sapolio Baño 980 ml",LIMPIEZA,"LEJIAS Y DESINFECTANTES",,UNIDAD,Sapolio,"980 ml",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/desatorador-de-canerias-sapolio-bano-980ml/p
LIM-LEJ-000030,7751851443258,"Desatorador de Cañerías Sapolio Cocina 980 ml",LIMPIEZA,"LEJIAS Y DESINFECTANTES",,UNIDAD,Sapolio,"980 ml",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/desatorador-de-canerias-sapolio-cocina-980ml/p
LIM-LEJ-000040,7750889000495,"Desatorador de Tuberías Diamante Baños 1 kg",LIMPIEZA,"LEJIAS Y DESINFECTANTES",,UNIDAD,Diamante,"1 kg",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/desatorador-de-tuber-as-diamante-ba-os-1kg-1038906/p
LIM-LEJ-000076,7750889000471,"Desatorador de Tuberías Diamante Cocina 1 kg",LIMPIEZA,"LEJIAS Y DESINFECTANTES",,UNIDAD,Diamante,"1 kg",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/desatorador-de-tuber-as-diamante-cocina-1kg-1038907/p
LIM-LEJ-000293,7805025697173,"Desinfectante Clorox Antihongos 450 ml",LIMPIEZA,"LEJIAS Y DESINFECTANTES",,UNIDAD,Clorox,"450 ml",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/desinfectante-clorox-antihongos-450ml/p
LIM-LEJ-000318,7805025697166,"Desinfectante Clorox Baño 450 ml",LIMPIEZA,"LEJIAS Y DESINFECTANTES",,UNIDAD,Clorox,"450 ml",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/desinfectante-clorox-bano-450ml/p
LIM-LEJ-000396,7805025687570,"Desinfectante Clorox Baño 500 ml",LIMPIEZA,"LEJIAS Y DESINFECTANTES",,UNIDAD,Clorox,"500 ml",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/desinfectante-clorox-bano-500ml/p
LIM-LEJ-000438,7501058716552,"Desinfectante Líquido Para Inodoros Harpic 100% Removedor de Sarro Botella 200 ml",LIMPIEZA,"LEJIAS Y DESINFECTANTES",,UNIDAD,Harpic,"200 ml",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/desinfectante-para-inodoros-harpic-100-removedor-de-sarro-botella-200ml/p
LIM-LEJ-000426,7501058714978,"Desinfectante Para Inodoro Harpic Pastillas Azules 2 un",LIMPIEZA,"LEJIAS Y DESINFECTANTES",,UNIDAD,Harpic,"2 un",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/desinfectante-para-inodoro-harpic-pastillas-azules-2un-2/p
LIM-LEJ-000425,7501058714749,"Desinfectante Para Inodoro Harpic Pastillas Azules 5 un",LIMPIEZA,"LEJIAS Y DESINFECTANTES",,UNIDAD,Harpic,"5 un",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/desinfectante-para-inodoro-harpic-pastillas-azules-5un-2/p
LIM-LEJ-000424,7501058714992,"Desinfectante Para Inodoro Harpic White & Shine 5 un",LIMPIEZA,"LEJIAS Y DESINFECTANTES",,UNIDAD,Harpic,"5 un",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/desinfectante-para-inodoro-harpic-white-shine-5un/p
LIM-LEJ-000449,7756641007153,"Desinfectante Pinesol Original Pino Botella 4.5 L",LIMPIEZA,"LEJIAS Y DESINFECTANTES",,UNIDAD,Pinesol,"4.5 L",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/desinfectante-pinesol-original-pino-botella-4-5l/p
LIM-LEJ-000351,7753278000021,"Desinfectante de Alimentos Dioxill Plus Uso Doméstico Frasco 200 ml",LIMPIEZA,"LEJIAS Y DESINFECTANTES",,UNIDAD,"Dioxill Plus","200 ml",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/desinfectante-de-alimentos-dioxill-plus-uso-domestico-frasco-200-ml-2-2/p
LIM-LEJ-000387,7753278000014,"Desinfectante de Alimentos Juandy Uso Doméstico Frasco 200 ml",LIMPIEZA,"LEJIAS Y DESINFECTANTES",,UNIDAD,Juandy,"200 ml",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/desinfectante-de-alimentos-juandy-uso-domestico-frasco-200-ml-2-2/p
LIM-LEJ-000446,7750440293557,"Desinfectante de Baño Dicol Pastilla de W.c. Aromatizada Bolsa 1 un",LIMPIEZA,"LEJIAS Y DESINFECTANTES",,UNIDAD,Dicol,"1 un",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/desinfectante-de-bano-en-pastilla-dicol-wc-deodorizante-bolsa-1un/p
LIM-LEJ-000377,7501032923778,"Destructor de Sarro Pato 710 ml",LIMPIEZA,"LEJIAS Y DESINFECTANTES",,UNIDAD,Pato,"710 ml",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/destructor-de-sarro-pato-710ml-1003892/p
LIM-PAP-000218,7759185005524,"Elite Professional Papel Higiénico Hotelero Elite Pro 48 rollos",LIMPIEZA,"PAPEL Y CELULOSA",,UNIDAD,"Elite Professional",,GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/papel-higienico-hotelero-elite-pro-48-rollos-102123141/p
LIM-PAP-000172,7759185012409,"Elite Professional Papel Toalla Elite Plus 200 Mt",LIMPIEZA,"PAPEL Y CELULOSA",,UNIDAD,"Elite Professional",,GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/papel-toalla-elite-plus-200m-101849566/p
LIM-PAP-000241,875200300010,"Generico Papel Higiénico Señorial 40 Mt Doble Hoja Bolsa Por 24 rollos",LIMPIEZA,"PAPEL Y CELULOSA",,UNIDAD,Generico,,GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/papel-higienico-senorial-40-mt-doble-hoja-bolsa-por-24-rollos-101659820/p
LIM-PAP-000517,7755236001217,"Papel Higienico Jumbo Ebriel 6 rollos X 500m",LIMPIEZA,"PAPEL Y CELULOSA",,UNIDAD,Ebriel,"6 rollos",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/papel-higienico-jumbo-ebriel-6-rollos-x-500m/p
LIM-PAP-000376,7751493010368,"Papel Higinico Doble Hoja Suave Esencias 24 un Papel Higiénico Doble Hoja Suave Esencias 24 un",LIMPIEZA,"PAPEL Y CELULOSA",,UNIDAD,Suave,"24 un",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/papel-higi-nico-doble-hoja-suave-esencias-24un-987068/p
LIM-PAP-000282,7759185006989,"Papel Higiénico Balanzé Básicos Doble Hoja Paquete 40 un",LIMPIEZA,"PAPEL Y CELULOSA",,UNIDAD,"Balanze Basicos","40 un",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/papel-higienico-boreal-doble-hoja-paquete-40un/p
